player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ahmard Hall,3336,FB,TEN,16,1.1,4,75.0,,0,0,0,14.3,2,3,31,1,48.0,15.3,59.7,55.2,44.1,0.0,0,0,15,21.9,21,96,3,12,75.0,72,0.0,0,85.2,16,0,1.0,1,79,76,6.3,6.6,1.1
Donald Brown,4950,HB,IND,14,2.8,2,87.5,,0,0,0,0.0,0,8,14,0,81.1,66.8,55.6,73.5,71.7,0.0,0,0,72,34.7,66,190,1,14,61.1,116,3.2,6,117.4,16,0,1.6,3,195,149,10.6,13.9,1.68
Jerome Felton,4460,FB,DET,13,3.1,2,86.7,,0,0,0,0.0,0,5,11,0,80.8,77.9,73.3,64.3,67.5,0.0,0,0,27,22.0,27,123,1,13,75.6,93,0.8,1,103.6,15,0,0.8,1,133,94,7.2,10.2,1.43
Brian Finneran,423,WR,ATL,10,5.3,0,73.3,,0,0,0,8.3,1,7,2,0,60.2,71.5,59.8,58.5,58.0,5.1,6,0,19,9.4,11,117,0,11,88.0,103,60.7,71,94.0,15,0,20.5,24,111,52,4.7,10.1,1.08
Steve Heiden,481,TE,CLV,7,5.0,1,66.7,,0,0,1,9.1,1,4,8,1,58.9,20.1,71.2,77.8,45.4,81.5,88,1,14,15.7,17,108,2,10,82.4,89,15.7,17,72.4,15,1,1.9,2,73,22,2.2,7.3,0.82
Justin Peelle,1104,TE,ATL,15,7.1,1,80.0,,0,0,0,0.0,0,7,2,0,80.6,21.9,72.2,65.4,57.0,64.0,144,0,32,23.1,52,225,3,12,70.7,159,20.0,45,138.2,15,2,4.4,10,115,50,4.2,9.6,0.72
Kevin Curtis,1389,WR,PHI,3,15.1,0,40.0,,0,0,0,25.0,2,5,24,0,31.8,69.5,60.0,,55.7,0.0,0,2,19,0.0,0,85,0,6,96.5,82,1.2,1,17.2,15,0,98.8,84,77,20,3.3,12.8,0.94
Laurence Maroney,2966,HB,NE,16,-0.9,2,93.3,,0,0,0,6.7,1,4,19,1,65.6,39.9,44.1,35.1,61.4,0.0,0,0,17,20.1,28,139,0,14,76.3,106,2.2,3,94.2,15,0,8.6,12,99,113,8.1,7.1,0.93
Jason Hill,3692,WR,SF,10,8.4,4,60.0,,0,0,0,0.0,0,6,28,0,77.3,70.6,58.8,,58.1,0.0,0,0,30,0.0,0,148,1,9,95.3,141,11.5,17,116.7,15,2,88.5,131,90,56,6.2,10.0,0.64
Gijon Robinson,4056,TE,IND,16,6.0,0,60.0,,0,0,1,10.0,1,3,14,0,56.7,70.6,59.4,61.0,47.1,96.4,133,0,19,48.6,67,138,1,9,49.3,68,3.6,5,69.3,15,0,0.0,0,62,21,2.3,6.9,0.91
Brad Cottam,4390,TE,KC,8,7.0,0,60.0,,0,0,0,10.0,1,6,16,0,56.7,70.6,62.8,61.6,57.9,55.3,57,1,26,21.4,22,103,0,9,76.7,79,32.0,33,57.6,15,0,1.9,2,120,57,6.3,13.3,1.52
Beanie Wells,4954,HB,ARZ,18,2.2,5,80.0,,0,0,0,0.0,0,5,1,0,79.4,30.1,66.2,45.6,75.3,0.0,0,1,25,16.5,23,139,1,12,79.1,110,2.2,3,78.6,15,0,1.4,2,143,111,9.3,11.9,1.3
Glen Coffee,4997,HB,SF,12,-2.1,1,73.3,,0,0,0,15.4,2,2,28,0,46.0,86.7,41.6,34.6,49.6,0.0,0,0,15,21.7,28,129,0,11,75.2,97,2.3,3,86.3,15,0,3.1,4,83,113,10.3,7.5,0.86
Aaron Brown,5116,HB,DET,13,1.3,1,64.3,,0,0,0,0.0,0,5,11,0,78.0,80.0,63.6,52.4,63.8,0.0,0,2,26,11.0,8,73,0,9,84.9,62,11.0,8,64.9,14,1,13.7,10,84,82,9.1,9.3,1.35
Danny Woodhead,4914,HB,NYJ,8,3.6,0,64.3,,0,0,0,10.0,1,4,22,0,56.7,77.4,53.8,53.9,72.3,0.0,0,0,24,15.0,9,60,0,9,83.3,50,3.3,2,81.3,14,0,10.0,6,86,48,5.3,9.6,1.72
Ryan Moats,2294,HB,HST,8,-0.1,3,92.9,,0,0,0,0.0,0,7,13,1,80.0,28.8,59.0,79.9,71.6,0.0,0,0,20,11.9,10,84,0,13,85.7,72,3.6,3,122.0,14,1,6.0,5,106,111,8.5,8.2,1.47
Mike Cox,4716,FB,KC,16,2.0,0,76.9,,0,0,0,9.1,1,4,16,0,58.9,72.9,61.2,70.5,52.0,0.7,1,0,19,21.1,30,142,0,10,72.5,103,8.5,12,91.5,13,0,1.4,2,79,60,6.0,7.9,0.77
Gary Russell,4059,FB,OAK,9,-0.5,3,92.3,,0,0,0,7.7,1,6,23,0,45.7,73.5,59.9,34.7,63.7,0.0,0,0,20,31.6,18,57,0,12,63.2,36,1.8,1,97.4,13,0,0.0,0,96,104,8.7,8.0,2.67
Tony Stewart,887,TE,OAK,15,3.8,0,76.9,,0,0,0,9.1,1,4,23,0,58.9,71.1,57.1,48.0,50.6,79.0,132,0,19,34.7,58,167,0,10,61.1,102,13.2,22,91.2,13,0,4.8,8,78,45,4.5,7.8,0.76
Chris Jennings,5480,HB,CLV,8,2.5,1,69.2,,0,0,0,10.0,1,4,8,0,58.5,84.9,56.2,77.1,57.9,0.0,0,0,19,9.8,5,51,0,9,86.3,44,5.9,3,77.7,13,0,7.8,4,56,57,6.3,6.2,1.27
Kellen Davis,4472,TE,CHI,14,6.9,0,69.2,,0,0,0,10.0,1,5,6,0,56.7,70.6,69.1,55.7,53.1,92.6,88,2,18,15.8,15,95,1,9,81.1,77,7.4,7,83.8,13,3,0.0,0,75,30,3.3,8.3,0.97
Derrick Williams,5005,WR,DET,10,12.4,0,46.2,,0,0,2,14.3,1,2,11,0,49.2,69.8,51.6,,54.8,0.0,0,0,19,0.0,0,103,2,6,95.1,98,13.6,14,57.2,13,0,86.4,89,52,16,2.7,8.7,0.53
Jared Cook,5012,TE,TEN,13,6.7,0,69.2,,0,0,0,0.0,0,5,31,0,77.3,70.6,67.1,,68.6,35.5,22,1,17,0.0,0,62,0,9,100.0,62,46.8,29,51.4,13,0,17.7,11,74,42,4.7,8.2,1.19
Hank Baskett,3220,WR,IND,8,10.7,0,41.7,,0,0,0,16.7,1,1,14,0,45.8,68.0,55.9,,56.9,0.0,0,0,9,0.0,0,92,0,5,96.7,89,14.1,13,49.3,12,0,85.9,79,34,3,0.6,6.8,0.38
Sam Hurd,3362,WR,DAL,11,7.9,2,58.3,,0,0,0,22.2,2,4,9,0,31.8,69.5,70.9,66.1,66.6,0.0,0,1,53,1.9,1,53,0,7,98.1,52,15.1,8,85.8,12,1,84.9,45,121,89,12.7,17.3,2.33
Spencer Havner,3345,TE,GB,16,8.0,1,75.0,,0,0,1,10.0,1,7,12,0,60.2,71.5,78.8,46.8,83.8,49.4,44,0,45,19.1,17,89,3,9,74.2,66,23.6,21,148.6,12,5,15.7,14,128,68,7.6,14.2,1.94
Heath Evans,843,FB,NO,6,-1.8,3,83.3,,0,0,0,16.7,2,5,20,0,41.4,74.3,65.3,60.2,52.8,6.7,6,0,13,19.1,17,89,1,10,79.8,71,1.1,1,130.6,12,2,1.1,1,70,89,8.9,7.0,0.99
Nate Hughes,4902,WR,JAX,7,19.2,0,41.7,,0,0,0,16.7,1,2,15,0,45.8,68.0,48.3,,46.0,0.0,0,0,35,0.0,0,119,0,5,99.2,118,39.5,47,88.9,12,1,60.5,72,70,14,2.8,14.0,0.59
Jeremi Johnson,1430,FB,CIN,17,3.0,0,50.0,,0,0,0,33.3,3,1,7,0,28.8,21.5,67.7,59.9,36.6,1.7,2,0,9,24.4,29,119,1,6,73.1,87,0.0,0,58.0,12,0,0.8,1,41,22,3.7,6.8,0.47
Kenneth Moore,4450,WR,CAR,11,9.7,0,50.0,,0,0,0,0.0,0,1,5,0,74.6,68.8,53.1,,51.6,0.0,0,0,22,0.0,0,86,0,6,97.7,84,27.9,24,64.2,12,0,72.1,62,59,16,2.7,9.8,0.7
Derek Fine,4446,TE,BUF,8,3.1,1,75.0,,0,0,0,18.2,2,1,4,0,56.7,70.6,63.3,76.8,40.0,96.6,144,0,11,34.9,52,149,1,9,63.8,95,0.7,1,86.8,12,0,0.0,0,64,36,4.0,7.1,0.67
Naufahu Tahi,3526,FB,MIN,17,0.7,1,90.9,,0,0,0,0.0,0,4,18,0,78.7,73.2,62.1,40.0,64.7,0.8,1,0,32,25.0,31,124,1,10,67.7,84,1.6,2,122.3,11,1,0.0,0,67,64,6.4,6.7,0.8
Dantrell Savage,4822,HB,KC,5,2.2,3,63.6,,0,0,0,22.2,2,2,16,0,31.8,75.2,45.7,73.8,38.7,0.0,0,1,12,6.5,2,31,0,7,83.9,26,3.2,1,36.6,11,0,0.0,0,51,59,8.4,7.3,1.96
Lavelle Hawkins,4440,WR,TEN,8,11.3,1,63.6,,0,0,0,0.0,0,5,31,0,76.5,70.1,67.1,,66.9,0.0,0,1,32,0.0,0,96,0,7,95.8,92,81.3,78,58.9,11,0,18.8,18,110,37,5.3,15.7,1.2
James Casey,5076,TE,HST,11,8.1,0,54.5,,0,0,0,0.0,0,4,13,0,74.6,68.8,64.0,50.0,58.6,83.2,79,1,32,10.5,10,95,0,6,88.4,84,10.5,10,33.9,11,0,4.2,4,64,24,4.0,10.7,0.76
Anthony Becht,602,TE,ARZ,18,4.9,0,72.7,,0,0,0,11.1,1,4,1,1,54.5,18.7,78.4,74.8,50.8,92.1,129,0,16,34.3,48,140,3,8,62.1,87,5.7,8,120.3,11,1,0.0,0,72,32,4.0,9.0,0.83
Greg Lewis,1650,WR,MIN,13,8.5,1,72.7,,0,0,0,0.0,0,3,18,0,77.3,70.6,63.7,,63.0,0.0,0,0,32,0.0,0,107,1,8,92.5,99,48.6,52,129.4,11,1,49.5,53,96,40,5.0,12.0,0.97
Derek Schouman,3838,TE,BUF,2,7.4,4,81.8,,0,0,0,0.0,0,5,4,0,77.3,70.6,91.1,61.8,89.5,80.0,48,0,27,20.0,12,60,0,9,75.0,45,13.3,8,106.8,11,0,0.0,0,106,47,5.2,11.8,2.36
Jacob Hester,4383,FB,SD,16,-0.1,0,90.9,,0,0,0,0.0,0,1,27,0,78.0,28.7,43.6,81.1,59.2,0.0,0,0,15,30.4,31,102,2,10,66.7,68,5.9,6,81.4,11,0,6.9,7,39,44,4.4,3.9,0.57
Ruvell Martin,2111,WR,SL,8,7.0,1,54.5,,0,0,0,14.3,1,4,26,0,52.5,69.5,58.9,,56.8,3.0,3,1,33,0.0,0,100,0,6,97.0,97,61.0,61,47.2,11,0,35.0,35,99,56,9.3,16.5,1.02
Tom Santi,4510,TE,IND,3,10.0,0,72.7,,0,0,0,11.1,1,6,14,1,54.9,18.7,58.7,22.9,65.6,97.2,35,0,31,16.7,6,36,1,8,83.3,30,2.8,1,104.4,11,0,0.0,0,110,37,4.6,13.8,3.67
Greg Estandia,3597,TE,CLV,6,7.9,0,36.4,,0,0,0,33.3,2,3,8,0,28.6,67.0,50.5,74.6,44.8,61.0,64,0,18,10.5,11,105,2,4,86.7,91,28.6,30,49.4,11,0,8.6,9,45,6,1.5,11.3,0.49
Jamal Lewis,583,HB,CLV,9,1.3,3,72.7,,0,0,0,20.0,2,5,8,0,38.4,90.1,48.8,76.2,45.5,0.0,0,0,19,35.3,42,119,0,8,62.2,74,0.8,1,96.0,11,0,0.8,1,88,76,9.5,11.0,1.19
Quan Cosby,5342,WR,CIN,6,7.6,0,70.0,,0,0,0,12.5,1,4,7,0,52.1,70.3,77.0,,76.1,0.0,0,0,23,0.0,0,38,0,7,97.4,37,71.1,27,94.2,10,0,28.9,11,81,27,3.9,11.6,2.19
John Phillips,5132,FB,DAL,18,5.3,1,80.0,,0,0,0,0.0,0,3,9,0,76.5,70.1,88.3,81.5,68.7,43.8,35,0,23,33.8,27,80,2,8,61.3,49,7.5,6,126.3,10,1,13.8,11,63,43,5.4,7.9,1.29
Andre' Davis,1054,WR,HST,12,13.7,1,60.0,,0,0,0,14.3,1,3,13,0,52.1,69.5,55.8,68.7,55.6,2.5,2,0,21,1.3,1,79,0,6,96.2,76,32.9,26,76.7,10,0,64.6,51,59,22,3.7,9.8,0.78
Jason McKie,1279,FB,CHI,16,0.0,0,50.0,,0,0,0,16.7,1,1,6,0,45.8,68.0,47.6,61.0,40.6,1.4,2,1,8,33.8,47,139,1,5,64.7,90,0.7,1,16.7,10,0,0.0,0,13,14,2.8,2.6,0.14
Billy Bajema,2466,TE,SL,15,5.5,0,80.0,,0,0,0,11.1,1,4,26,0,54.9,70.1,65.6,69.7,54.0,74.2,66,0,27,27.0,24,89,0,8,70.8,63,10.1,9,105.8,10,0,1.1,1,94,46,5.8,11.8,1.49
Luke Lawton,2099,FB,OAK,10,-0.1,1,70.0,,0,0,0,30.0,3,2,23,0,28.3,69.5,46.9,36.3,29.7,0.0,0,0,14,46.2,24,52,1,7,53.8,28,1.9,1,73.3,10,0,0.0,0,31,36,5.1,4.4,1.11
Quinton Ganther,3191,HB,WAS,8,-1.8,3,90.0,,0,0,0,0.0,0,4,32,0,77.3,84.7,66.9,59.5,62.7,0.0,0,0,42,32.7,36,110,0,9,64.5,71,2.7,3,107.9,10,0,4.5,5,99,117,13.0,11.0,1.39
Travis Beckum,5023,TE,NYG,10,4.2,0,80.0,,0,0,0,0.0,0,4,21,0,76.5,70.1,73.4,,73.5,18.6,8,1,15,0.0,0,43,0,8,97.7,42,30.2,13,50.0,10,0,48.8,21,55,25,3.1,6.9,1.31
Stephen Spach,2789,TE,ARZ,7,4.8,0,44.4,,0,0,1,0.0,0,1,1,0,72.1,67.0,55.6,78.1,39.8,79.6,74,2,22,25.8,24,93,3,4,67.7,63,14.0,13,17.1,9,0,2.2,2,38,26,6.5,9.5,0.6
Tyrell Sutton,5395,HB,CAR,6,3.7,1,66.7,,0,0,0,0.0,0,4,5,0,74.6,75.7,70.5,48.4,68.0,0.0,0,0,13,18.0,11,61,0,6,78.7,48,0.0,0,86.3,9,0,3.3,2,62,62,10.3,10.3,1.29
Owen Schmitt,4477,FB,SEA,13,0.8,0,66.7,,0,0,0,14.3,1,2,29,0,49.2,68.8,49.1,63.4,43.4,7.1,5,0,10,20.0,14,70,1,6,75.7,53,1.4,1,107.2,9,1,14.3,10,21,18,3.0,3.5,0.4
Jake O'Connell,5161,TE,KC,4,9.4,0,22.2,,0,0,0,50.0,2,0,16,0,28.0,65.8,40.4,27.4,36.5,38.9,14,0,4,22.2,8,36,0,2,75.0,27,36.1,13,39.6,9,0,16.7,6,7,3,1.5,3.5,0.26
Ovie Mughelli,1445,FB,ATL,14,1.7,1,77.8,,0,0,0,0.0,0,3,2,0,75.6,72.9,81.8,86.1,56.4,3.0,4,0,21,31.1,42,135,1,7,63.7,86,5.2,7,127.3,9,1,1.5,2,51,40,5.7,7.3,0.59
Madison Hedgecock,2468,FB,NYG,16,0.3,1,44.4,,0,0,0,42.9,3,1,21,0,27.9,68.8,67.0,78.8,30.1,0.0,0,0,9,23.4,25,107,2,4,72.9,78,2.8,3,88.7,9,1,3.7,4,23,21,5.3,5.8,0.29
Brad Hoover,740,FB,CAR,11,0.2,0,44.4,,0,0,0,42.9,3,3,5,0,27.0,77.5,64.4,65.8,30.6,1.0,1,0,12,23.5,23,98,0,4,76.5,75,1.0,1,88.7,9,1,0.0,0,23,19,4.8,5.8,0.31
Moran Norris,865,FB,SF,16,1.1,1,77.8,,0,0,0,12.5,1,1,28,0,52.5,76.8,55.5,65.4,48.9,1.0,1,0,11,43.8,46,105,0,7,52.4,55,0.0,0,81.0,9,0,1.9,2,31,26,3.7,4.4,0.56
Michael Gaines,1946,TE,CLV,9,4.7,1,55.6,,0,0,0,16.7,1,3,8,0,46.3,68.0,74.3,33.0,67.4,79.2,38,0,24,18.8,9,48,1,5,79.2,38,10.4,5,112.7,9,1,0.0,0,59,22,4.4,11.8,1.55
Michael Robinson,3045,HB,SF,10,1.4,1,66.7,,0,0,0,14.3,1,1,28,0,49.2,71.3,56.8,79.4,51.1,0.0,0,0,8,15.4,8,52,0,6,78.8,41,7.7,4,70.1,9,0,3.8,2,24,19,3.2,4.0,0.59
Jacob Tamme,4441,TE,IND,8,10.1,0,33.3,,0,0,0,0.0,0,2,14,0,70.5,65.8,49.9,71.3,49.2,18.4,9,2,21,2.0,1,49,0,3,95.9,47,67.3,33,6.5,9,0,10.2,5,35,12,4.0,11.7,0.74
Kevin Ogletree,5387,WR,DAL,11,4.9,1,88.9,,0,0,0,0.0,0,6,9,0,77.3,71.3,78.9,,78.2,0.0,0,0,21,0.0,0,44,0,8,93.2,41,11.4,5,113.4,9,0,88.6,39,101,71,8.9,12.6,2.46
Tony Richardson,110,FB,NYJ,19,1.7,2,66.7,,0,0,0,14.3,1,0,22,0,49.7,74.1,58.6,62.8,41.2,0.5,1,0,8,25.9,52,201,2,6,71.6,144,2.5,5,70.1,9,0,5.5,11,24,27,4.5,4.0,0.17
Bobby Engram,177,WR,KC,5,9.9,0,55.6,,0,0,0,16.7,1,4,16,0,46.3,68.0,56.4,,54.4,0.0,0,0,18,0.0,0,102,0,5,93.1,95,69.6,71,76.6,9,0,30.4,31,61,20,4.0,12.2,0.64
Clinton Portis,1058,HB,WAS,8,-1.2,0,100.0,,0,0,0,0.0,0,2,32,0,77.3,71.0,57.9,82.4,61.2,0.0,0,0,10,30.4,38,125,1,9,68.0,85,3.2,4,130.1,9,1,2.4,3,57,68,7.6,6.3,0.67
Jason Wright,2212,HB,ARZ,14,0.2,2,100.0,,0,0,0,0.0,0,2,1,0,77.3,73.1,67.8,28.3,66.6,7.8,4,0,10,7.8,4,51,0,9,86.3,44,13.7,7,130.8,9,2,2.0,1,53,51,5.7,5.9,1.2
Alex Smith,2288,TE,PHI,17,7.6,0,50.0,,0,0,0,20.0,1,3,24,0,41.6,67.0,65.3,66.2,50.6,58.2,64,0,11,31.8,35,110,1,4,63.6,70,30.9,34,60.9,8,0,10.9,12,33,20,5.0,8.3,0.47
Derek Hagan,3027,WR,NYG,7,12.1,0,100.0,,0,0,0,0.0,0,4,21,0,76.5,70.1,63.8,,61.0,0.0,0,0,23,0.0,0,57,0,8,98.2,56,7.0,4,158.3,8,1,93.0,53,101,4,0.5,12.6,1.8
John Kuhn,2686,FB,GB,13,0.8,2,100.0,,0,0,0,0.0,0,3,12,0,76.5,75.4,60.6,82.5,64.0,0.0,0,0,14,20.2,19,94,1,8,75.5,71,0.0,0,129.2,8,2,1.1,1,44,38,4.8,5.5,0.62
Greg Jones II,1776,FB,JAX,13,-0.4,3,62.5,,0,0,0,16.7,1,0,15,0,45.8,71.6,56.7,75.7,43.7,1.5,2,1,9,31.4,43,137,1,5,67.2,92,0.0,0,27.1,8,0,0.0,0,14,16,3.2,2.8,0.15
Mike Hart,4516,HB,IND,8,4.5,3,75.0,,0,0,0,14.3,1,3,14,0,49.7,81.0,51.1,79.4,60.3,0.0,0,0,14,15.3,9,59,0,6,84.7,50,3.4,2,97.4,8,0,3.4,2,63,38,6.3,10.5,1.26
Jonathan Stupar,4601,TE,BUF,11,0.6,0,75.0,,0,0,0,25.0,2,3,4,0,29.8,68.8,67.2,51.4,42.7,94.1,111,0,17,21.2,25,118,1,6,76.3,90,5.1,6,85.4,8,0,0.0,0,40,45,7.5,6.7,0.44
Corey McIntyre,1278,FB,BUF,9,0.3,0,87.5,,0,0,0,0.0,0,3,4,0,75.6,73.5,62.6,73.8,68.2,0.0,0,0,18,24.6,14,57,1,7,75.4,43,0.0,0,95.3,8,0,0.0,0,55,56,8.0,7.9,1.28
Arian Foster,5398,HB,HST,4,1.9,3,100.0,,0,0,0,0.0,0,5,13,1,76.5,49.5,64.8,56.3,50.1,0.0,0,0,20,13.6,9,66,0,8,84.8,56,0.0,0,115.1,8,0,6.1,4,93,78,9.8,11.6,1.66
Jarett Dillard,5068,WR,JAX,6,13.0,0,75.0,,0,0,0,0.0,0,5,15,0,74.6,68.8,76.1,,75.2,0.0,0,0,33,0.0,0,51,0,6,96.1,49,64.7,33,116.7,8,0,35.3,18,106,20,3.3,17.7,2.16
Willie Parker,2142,HB,PIT,14,2.0,2,85.7,,0,0,0,0.0,0,2,25,0,74.6,65.3,55.4,68.1,61.5,0.0,0,0,27,36.4,36,99,0,6,60.6,60,10.1,10,144.3,7,1,4.0,4,64,51,8.5,10.7,1.07
Michael Bennett,797,HB,SD,3,-4.6,1,85.7,,0,0,0,0.0,0,2,27,0,74.6,78.7,56.7,80.5,68.7,0.0,0,0,33,28.9,11,38,0,6,71.1,27,0.0,0,105.4,7,0,10.5,4,65,93,15.5,10.8,2.41
Isaiah Stanback,3719,WR,NE,5,14.3,0,42.9,,0,0,0,25.0,1,1,19,0,36.8,65.8,52.6,,49.5,0.0,0,0,9,0.0,0,69,0,3,94.2,65,14.5,10,50.9,7,0,85.5,59,22,1,0.3,7.3,0.34
Lynell Hamilton,4770,HB,NO,6,-1.1,2,71.4,,0,0,0,16.7,1,4,20,0,45.8,82.0,56.9,70.4,65.0,0.0,0,1,16,4.8,1,21,0,5,90.5,19,4.8,1,50.6,7,0,0.0,0,48,53,10.6,9.6,2.53
Michael Turner,1873,HB,ATL,11,0.7,0,71.4,,0,0,0,16.7,1,2,2,0,49.7,37.2,59.7,81.6,52.7,0.0,0,0,10,37.0,54,146,0,5,59.6,87,3.4,5,82.4,7,0,0.7,1,35,24,4.8,7.0,0.4
Mike Karney,1875,FB,SL,14,0.1,0,85.7,,0,0,0,14.3,1,0,26,0,54.5,71.5,67.6,52.2,44.8,0.0,0,0,9,26.9,35,130,1,6,68.5,89,0.0,0,79.2,7,0,0.0,0,16,29,4.8,2.7,0.18
Craig Davis,3646,WR,SD,1,8.1,0,85.7,,0,0,0,0.0,0,4,27,0,74.6,69.8,73.1,,72.4,0.0,0,0,11,0.0,0,39,0,6,100.0,39,46.2,18,97.6,7,0,53.8,21,52,31,5.2,8.7,1.33
Marko Mitchell,5167,WR,WAS,9,12.1,0,57.1,,0,0,0,20.0,1,2,32,0,41.6,67.0,58.0,,57.5,0.0,0,0,11,0.0,0,36,0,4,97.2,35,2.8,1,68.8,7,0,97.2,35,32,13,3.3,8.0,0.91
Rashied Davis,2554,WR,CHI,11,8.6,0,71.4,,0,0,0,16.7,1,2,6,0,46.3,68.0,57.4,,56.3,0.0,0,0,10,0.0,0,41,0,5,97.6,40,19.5,8,82.4,7,0,80.5,33,35,6,1.2,7.0,0.88
Darcy Johnson,3377,TE,NYG,13,4.6,0,71.4,,0,0,1,16.7,1,2,21,1,45.8,16.0,64.0,51.0,39.2,76.0,111,0,14,23.3,34,146,2,5,69.9,102,8.2,12,88.4,7,0,13.0,19,45,19,3.8,9.0,0.44
Korey Hall,3807,FB,GB,11,2.6,0,71.4,,0,0,0,16.7,1,2,12,0,46.3,68.0,48.9,27.4,52.8,0.0,0,0,13,28.0,14,50,0,5,64.0,32,0.0,0,86.0,7,0,0.0,0,41,28,5.6,8.2,1.28
Dan Kreider,749,FB,ARZ,16,1.0,0,66.7,,0,0,0,33.3,2,0,1,0,28.6,67.0,70.9,63.5,31.9,3.0,2,0,8,22.4,15,67,2,4,71.6,48,0.0,0,71.5,6,0,0.0,0,20,16,4.0,5.0,0.42
Jeff Dugan,1936,TE,MIN,18,7.0,0,100.0,,0,0,0,0.0,0,3,18,0,74.6,71.3,66.4,59.4,58.4,46.8,51,0,25,17.4,19,109,1,6,78.0,85,11.9,13,142.4,6,2,5.5,6,52,13,2.2,8.7,0.61
Marcus Mason,4256,HB,WAS,9,0.0,2,100.0,,0,0,0,0.0,0,1,32,0,74.6,80.6,55.0,44.9,63.9,0.0,0,0,17,19.6,10,51,0,6,76.5,39,3.9,2,106.9,6,0,5.9,3,58,58,9.7,9.7,1.49
Matt Spaeth,3693,TE,PIT,16,4.8,0,83.3,,0,0,0,0.0,0,1,25,1,73.4,19.7,60.2,58.5,35.7,87.2,116,0,9,34.6,46,133,2,5,62.4,83,9.8,13,123.6,6,1,1.5,2,25,11,2.2,5.0,0.3
Peyton Hillis,4541,FB,DEN,10,1.3,0,66.7,,0,0,0,20.0,1,0,10,0,41.6,75.6,48.3,73.9,48.5,8.3,2,0,6,12.5,3,24,1,4,87.5,21,12.5,3,70.8,6,0,12.5,3,19,15,3.8,4.8,0.9
Louis Rankin,4590,HB,SEA,5,-3.3,2,83.3,,0,0,0,16.7,1,1,29,0,45.8,22.3,38.0,75.0,56.9,0.0,0,0,14,21.4,3,14,0,5,78.6,11,0.0,0,89.6,6,0,7.1,1,33,50,10.0,6.6,3.0
Eric Weems,4097,WR,ATL,15,4.3,0,100.0,,0,0,0,0.0,0,3,2,0,74.6,74.1,59.8,64.9,55.4,0.0,0,0,30,1.4,1,74,1,6,94.6,70,67.6,50,141.0,6,2,21.6,16,50,24,4.0,8.3,0.71
Brandon Myers,5126,TE,OAK,7,4.3,0,66.7,,0,0,0,0.0,0,0,23,0,72.1,67.0,63.3,76.0,48.0,83.3,40,0,6,18.8,9,48,0,4,75.0,36,14.6,7,70.8,6,0,0.0,0,19,17,4.3,4.8,0.53
Darnell Dinkins,1236,TE,NO,10,2.7,0,83.3,,0,0,0,0.0,0,2,20,0,73.4,68.0,66.9,78.1,47.8,85.1,57,0,8,35.8,24,67,2,5,62.7,42,7.5,5,121.5,6,1,0.0,0,22,22,4.4,4.4,0.52
Kris Wilson,1782,TE,SD,11,6.7,0,83.3,,0,0,0,16.7,1,3,27,0,45.8,68.0,69.1,76.7,66.5,60.4,29,0,21,18.8,9,48,0,5,79.2,38,25.0,12,134.7,6,2,0.0,0,41,17,3.4,8.2,1.08
Tim Castille,3906,FB,KC,6,4.8,0,66.7,,0,0,0,0.0,0,1,16,0,72.1,25.0,41.1,55.7,67.6,0.0,0,0,20,22.2,10,45,0,4,68.9,31,4.4,2,122.9,6,1,0.0,0,37,11,2.8,9.3,1.19
John Owens,1133,TE,SEA,16,4.5,0,50.0,,0,0,0,40.0,2,1,29,0,28.0,65.8,57.6,67.5,35.8,81.3,74,0,8,30.8,28,91,0,3,67.0,61,11.0,10,56.3,6,0,7.7,7,16,14,4.7,5.3,0.26
Brandon Manumaleuna,876,TE,SD,17,0.8,1,83.3,,0,0,0,0.0,0,1,27,0,73.4,68.0,65.1,64.7,42.9,61.2,156,1,11,53.3,136,255,2,5,43.9,112,3.1,8,39.6,6,0,1.2,3,13,27,5.4,2.6,0.12
Deshawn Wynn,3844,HB,GB,4,-0.3,0,33.3,,0,0,0,60.0,3,1,12,0,25.9,71.6,46.9,70.7,26.9,0.0,0,0,11,38.2,21,55,0,2,58.2,32,3.6,2,43.1,6,0,0.0,0,19,15,7.5,9.5,0.59
Tim Carter,1053,WR,SL,2,9.6,0,20.0,,0,0,0,50.0,1,0,26,0,28.8,61.2,45.0,,45.4,0.0,0,0,6,0.0,0,30,0,1,96.7,29,6.7,2,39.6,5,0,93.3,28,6,1,1.0,6.0,0.21
Kory Sperry,5369,TE,MIA,7,11.6,0,60.0,,0,0,0,0.0,0,3,17,0,70.5,65.8,71.3,76.4,66.3,77.1,37,0,13,29.2,14,48,0,3,68.8,33,10.4,5,117.5,5,1,12.5,6,31,4,1.3,10.3,0.94
